filename,schema_version,date,parliament_no,session_no,period_no,chamber,page_no,proof
2013-06-06,2.2,2013-06-06,43,1,9,House of Reps,0,0.0
2013-06-17,2.2,2013-06-17,43,1.0,9.0,Senate,0.0,0.0
2013-06-17,2.2,2013-06-17,43,1,9,House of Reps,0,0.0
2013-06-18,2.2,2013-06-18,43,1.0,9.0,Senate,0.0,0.0
2013-06-18,2.2,2013-06-18,43,1,9,House of Reps,0,0.0
2013-06-19,2.2,2013-06-19,43,1.0,9.0,Senate,0.0,0.0
2013-06-19,2.2,2013-06-19,43,1,9,House of Reps,0,0.0
2013-06-20,2.2,2013-06-20,43,1.0,9.0,Senate,0.0,0.0
2013-06-20,2.2,2013-06-20,43,1,9,House of Reps,0,0.0
2013-06-24,2.2,2013-06-24,43,1.0,9.0,Senate,0.0,0.0
2013-06-24,2.2,2013-06-24,43,1,9,House of Reps,0,0.0
2013-06-25,2.2,2013-06-25,43,1.0,9.0,Senate,0.0,0.0
2013-06-25,2.2,2013-06-25,43,1,9,House of Reps,0,0.0
2013-06-26,2.2,2013-06-26,43,1.0,9.0,Senate,0.0,0.0
2013-06-26,2.2,2013-06-26,43,1,9,House of Reps,0,0.0
2013-06-27,2.2,2013-06-27,43,1.0,9.0,Senate,0.0,0.0
2013-06-27,2.2,2013-06-27,43,1,9,House of Reps,0,0.0
2013-06-28,2.2,2013-06-28,43,1.0,9.0,Senate,0.0,0.0
2013-11-12,2.2,2013-11-12,44,1.0,1.0,Senate,0.0,0.0
2013-11-12,2.2,2013-11-12,44,1,1,House of Reps,0,0.0
2013-11-13,2.2,2013-11-13,44,1.0,1.0,Senate,0.0,0.0
2013-11-13,2.2,2013-11-13,44,1,1,House of Reps,0,0.0
2013-11-14,2.2,2013-11-14,44,1.0,1.0,Senate,0.0,0.0
2013-11-14,2.2,2013-11-14,44,1,1,House of Reps,0,0.0
2013-11-18,2.2,2013-11-18,44,1,1,House of Reps,0,0.0
2013-11-19,2.2,2013-11-19,44,1,1,House of Reps,0,0.0
2013-11-20,2.2,2013-11-20,44,1,1,House of Reps,0,0.0
2013-11-21,2.2,2013-11-21,44,1,1,House of Reps,0,0.0
2013-12-02,2.2,2013-12-02,44,1.0,1.0,Senate,0.0,0.0
2013-12-02,2.2,2013-12-02,44,1,1,House of Reps,0,0.0
2013-12-03,2.2,2013-12-03,44,1.0,1.0,Senate,0.0,0.0
2013-12-03,2.2,2013-12-03,44,1,1,House of Reps,0,0.0
2013-12-04,2.2,2013-12-04,44,1.0,1.0,Senate,0.0,0.0
2013-12-04,2.2,2013-12-04,44,1,1,House of Reps,0,0.0
2013-12-05,2.2,2013-12-05,44,1.0,1.0,Senate,0.0,0.0
2013-12-05,2.2,2013-12-05,44,1,1,House of Reps,0,0.0
2013-12-09,2.2,2013-12-09,44,1.0,1.0,Senate,0.0,0.0
2013-12-09,2.2,2013-12-09,44,1,1,House of Reps,0,0.0
2013-12-10,2.2,2013-12-10,44,1.0,1.0,Senate,0.0,0.0
2013-12-10,2.2,2013-12-10,44,1,1,House of Reps,0,0.0
2013-12-11,2.2,2013-12-11,44,1.0,1.0,Senate,0.0,0.0
2013-12-11,2.2,2013-12-11,44,1,1,House of Reps,0,0.0
2013-12-12,2.2,2013-12-12,44,1.0,1.0,Senate,0.0,0.0
2013-12-12,2.2,2013-12-12,44,1,1,House of Reps,0,0.0
2014-02-11,2.2,2014-02-11,44,1.0,2.0,Senate,0.0,0.0
2014-02-11,2.2,2014-02-11,44,1,2,House of Reps,0,0.0
2014-02-12,2.2,2014-02-12,44,1.0,2.0,Senate,0.0,0.0
2014-02-12,2.2,2014-02-12,44,1,2,House of Reps,0,0.0
2014-02-13,2.2,2014-02-13,44,1.0,2.0,Senate,0.0,0.0
2014-02-13,2.2,2014-02-13,44,1,2,House of Reps,0,0.0
2014-02-24,2.2,2014-02-24,44,1,2,House of Reps,0,0.0
2014-02-25,2.2,2014-02-25,44,1,2,House of Reps,0,0.0
2014-02-26,2.2,2014-02-26,44,1,2,House of Reps,0,0.0
2014-02-27,2.2,2014-02-27,44,1,2,House of Reps,0,0.0
2014-03-03,2.2,2014-03-03,44,1.0,2.0,Senate,0.0,0.0
2014-03-03,2.2,2014-03-03,44,1,2,House of Reps,0,0.0
2014-03-04,2.2,2014-03-04,44,1.0,2.0,Senate,0.0,0.0
2014-03-04,2.2,2014-03-04,44,1,2,House of Reps,0,0.0
2014-03-05,2.2,2014-03-05,44,1.0,2.0,Senate,0.0,0.0
2014-03-05,2.2,2014-03-05,44,1,2,House of Reps,0,0.0
2014-03-06,2.2,2014-03-06,44,1.0,2.0,Senate,0.0,0.0
2014-03-06,2.2,2014-03-06,44,1,2,House of Reps,0,0.0
2014-03-17,2.2,2014-03-17,44,1.0,2.0,Senate,0.0,0.0
2014-03-17,2.2,2014-03-17,44,1,2,House of Reps,0,0.0
2014-03-18,2.2,2014-03-18,44,1.0,2.0,Senate,0.0,0.0
2014-03-18,2.2,2014-03-18,44,1,2,House of Reps,0,0.0
2014-03-19,2.2,2014-03-19,44,1.0,2.0,Senate,0.0,0.0
2014-03-19,2.2,2014-03-19,44,1,2,House of Reps,0,0.0
2014-03-20,2.2,2014-03-20,44,1.0,2.0,Senate,0.0,0.0
2014-03-20,2.2,2014-03-20,44,1,2,House of Reps,0,0.0
2014-03-24,2.2,2014-03-24,44,1.0,2.0,Senate,0.0,0.0
2014-03-24,2.2,2014-03-24,44,1,2,House of Reps,0,0.0
2014-03-25,2.2,2014-03-25,44,1.0,2.0,Senate,0.0,0.0
2014-03-25,2.2,2014-03-25,44,1,2,House of Reps,0,0.0
2014-03-26,2.2,2014-03-26,44,1.0,2.0,Senate,0.0,0.0
2014-03-26,2.2,2014-03-26,44,1,2,House of Reps,0,0.0
2014-03-27,2.2,2014-03-27,44,1.0,2.0,Senate,0.0,0.0
2014-03-27,2.2,2014-03-27,44,1,2,House of Reps,0,0.0
2014-05-13,2.2,2014-05-13,44,1.0,3.0,Senate,0.0,0.0
2014-05-13,2.2,2014-05-13,44,1,3,House of Reps,0,0.0
2014-05-14,2.2,2014-05-14,44,1.0,3.0,Senate,0.0,0.0
2014-05-14,2.2,2014-05-14,44,1,3,House of Reps,0,0.0
2014-05-15,2.2,2014-05-15,44,1.0,3.0,Senate,0.0,0.0
2014-05-15,2.2,2014-05-15,44,1,3,House of Reps,0,0.0
2014-05-26,2.2,2014-05-26,44,1,3,House of Reps,0,0.0
2014-05-27,2.2,2014-05-27,44,1,3,House of Reps,0,0.0
2014-05-28,2.2,2014-05-28,44,1,3,House of Reps,0,0.0
2014-05-29,2.2,2014-05-29,44,1,3,House of Reps,0,0.0
2014-06-02,2.2,2014-06-02,44,1,3,House of Reps,0,0.0
2014-06-03,2.2,2014-06-03,44,1,3,House of Reps,0,0.0
2014-06-04,2.2,2014-06-04,44,1,3,House of Reps,0,0.0
2014-06-05,2.2,2014-06-05,44,1,3,House of Reps,0,0.0
2014-06-16,2.2,2014-06-16,44,1.0,3.0,Senate,0.0,0.0
2014-06-16,2.2,2014-06-16,44,1,3,House of Reps,0,0.0
2014-06-17,2.2,2014-06-17,44,1.0,3.0,Senate,0.0,0.0
2014-06-17,2.2,2014-06-17,44,1,3,House of Reps,0,0.0
2014-06-18,2.2,2014-06-18,44,1.0,3.0,Senate,0.0,0.0
2014-06-18,2.2,2014-06-18,44,1,3,House of Reps,0,0.0
2014-06-19,2.2,2014-06-19,44,1.0,3.0,Senate,0.0,0.0
2014-06-19,2.2,2014-06-19,44,1,3,House of Reps,0,0.0
2014-06-23,2.2,2014-06-23,44,1.0,3.0,Senate,0.0,0.0
2014-06-23,2.2,2014-06-23,44,1,3,House of Reps,0,0.0
2014-06-24,2.2,2014-06-24,44,1.0,3.0,Senate,0.0,0.0
2014-06-24,2.2,2014-06-24,44,1,3,House of Reps,0,0.0
2014-06-25,2.2,2014-06-25,44,1.0,3.0,Senate,0.0,0.0
2014-06-25,2.2,2014-06-25,44,1,3,House of Reps,0,0.0
2014-06-26,2.2,2014-06-26,44,1.0,3.0,Senate,0.0,0.0
2014-06-26,2.2,2014-06-26,44,1,3,House of Reps,0,0.0
2014-07-07,2.2,2014-07-07,44,1.0,3.0,Senate,0.0,0.0
2014-07-08,2.2,2014-07-08,44,1.0,3.0,Senate,0.0,0.0
2014-07-08,2.2,2014-07-08,44,1,3,House of Reps,0,0.0
2014-07-09,2.2,2014-07-09,44,1.0,3.0,Senate,0.0,0.0
2014-07-10,2.2,2014-07-10,44,1.0,3.0,Senate,0.0,0.0
2014-07-14,2.2,2014-07-14,44,1.0,3.0,Senate,0.0,0.0
2014-07-14,2.2,2014-07-14,44,1,3,House of Reps,0,0.0
2014-07-15,2.2,2014-07-15,44,1.0,3.0,Senate,0.0,0.0
2014-07-15,2.2,2014-07-15,44,1,3,House of Reps,0,0.0
2014-07-16,2.2,2014-07-16,44,1.0,3.0,Senate,0.0,0.0
2014-07-16,2.2,2014-07-16,44,1,3,House of Reps,0,0.0
2014-07-17,2.2,2014-07-17,44,1.0,3.0,Senate,0.0,0.0
2014-07-17,2.2,2014-07-17,44,1,3,House of Reps,0,0.0
2014-08-26,2.2,2014-08-26,44,1.0,4.0,Senate,0.0,0.0
2014-08-26,2.2,2014-08-26,44,1,4,House of Reps,0,0.0
2014-08-27,2.2,2014-08-27,44,1.0,4.0,Senate,0.0,0.0
2014-08-27,2.2,2014-08-27,44,1,4,House of Reps,0,0.0
2014-08-28,2.2,2014-08-28,44,1.0,4.0,Senate,0.0,0.0
2014-08-28,2.2,2014-08-28,44,1,4,House of Reps,0,0.0
2014-09-01,2.2,2014-09-01,44,1.0,4.0,Senate,0.0,0.0
2014-09-01,2.2,2014-09-01,44,1,4,House of Reps,0,0.0
2014-09-02,2.2,2014-09-02,44,1.0,4.0,Senate,0.0,0.0
2014-09-02,2.2,2014-09-02,44,1,4,House of Reps,0,0.0
2014-09-03,2.2,2014-09-03,44,1.0,4.0,Senate,0.0,0.0
2014-09-03,2.2,2014-09-03,44,1,4,House of Reps,0,0.0
2014-09-04,2.2,2014-09-04,44,1.0,4.0,Senate,0.0,0.0
2014-09-04,2.2,2014-09-04,44,1,4,House of Reps,0,0.0
2014-09-22,2.2,2014-09-22,44,1.0,4.0,Senate,0.0,0.0
2014-09-22,2.2,2014-09-22,44,1,4,House of Reps,0,0.0
2014-09-23,2.2,2014-09-23,44,1.0,4.0,Senate,0.0,0.0
2014-09-23,2.2,2014-09-23,44,1,4,House of Reps,0,0.0
2014-09-24,2.2,2014-09-24,44,1.0,4.0,Senate,0.0,0.0
2014-09-24,2.2,2014-09-24,44,1,4,House of Reps,0,0.0
2014-09-25,2.2,2014-09-25,44,1.0,4.0,Senate,0.0,0.0
2014-09-25,2.2,2014-09-25,44,1,4,House of Reps,0,0.0
2014-09-30,2.2,2014-09-30,44,1.0,4.0,Senate,0.0,0.0
2014-09-30,2.2,2014-09-30,44,1,4,House of Reps,0,0.0
2014-10-01,2.2,2014-10-01,44,1.0,4.0,Senate,0.0,0.0
2014-10-01,2.2,2014-10-01,44,1,4,House of Reps,0,0.0
2014-10-02,2.2,2014-10-02,44,1.0,4.0,Senate,0.0,0.0
2014-10-02,2.2,2014-10-02,44,1,4,House of Reps,0,0.0
2014-10-20,2.2,2014-10-20,44,1,4,House of Reps,0,0.0
2014-10-21,2.2,2014-10-21,44,1,4,House of Reps,0,0.0
2014-10-22,2.2,2014-10-22,44,1,4,House of Reps,0,0.0
2014-10-23,2.2,2014-10-23,44,1,4,House of Reps,0,0.0
2014-10-27,2.2,2014-10-27,44,1.0,4.0,Senate,0.0,0.0
2014-10-27,2.2,2014-10-27,44,1,4,House of Reps,0,0.0
2014-10-28,2.2,2014-10-28,44,1.0,4.0,Senate,0.0,0.0
2014-10-28,2.2,2014-10-28,44,1,4,House of Reps,0,0.0
2014-10-29,2.2,2014-10-29,44,1.0,4.0,Senate,0.0,0.0
2014-10-29,2.2,2014-10-29,44,1,4,House of Reps,0,0.0
2014-10-30,2.2,2014-10-30,44,1.0,4.0,Senate,0.0,0.0
2014-10-30,2.2,2014-10-30,44,1,4,House of Reps,0,0.0
2014-11-14,2.2,2014-11-14,44,1,4,House of Reps,0,0.0
2014-11-17,2.2,2014-11-17,44,1.0,4.0,Senate,0.0,0.0
2014-11-17,2.2,2014-11-17,44,1,4,House of Reps,0,0.0
2014-11-18,2.2,2014-11-18,44,1.0,4.0,Senate,0.0,0.0
2014-11-18,2.2,2014-11-18,44,1,4,House of Reps,0,0.0
2014-11-19,2.2,2014-11-19,44,1.0,4.0,Senate,0.0,0.0
2014-11-24,2.2,2014-11-24,44,1.0,4.0,Senate,0.0,0.0
2014-11-24,2.2,2014-11-24,44,1,4,House of Reps,0,0.0
2014-11-25,2.2,2014-11-25,44,1.0,4.0,Senate,0.0,0.0
2014-11-25,2.2,2014-11-25,44,1,4,House of Reps,0,0.0
2014-11-26,2.2,2014-11-26,44,1.0,4.0,Senate,0.0,0.0
2014-11-26,2.2,2014-11-26,44,1,4,House of Reps,0,0.0
2014-11-27,2.2,2014-11-27,44,1.0,4.0,Senate,0.0,0.0
2014-11-27,2.2,2014-11-27,44,1,4,House of Reps,0,0.0
2014-12-01,2.2,2014-12-01,44,1.0,4.0,Senate,0.0,0.0
2014-12-01,2.2,2014-12-01,44,1,4,House of Reps,0,0.0
2014-12-02,2.2,2014-12-02,44,1.0,4.0,Senate,0.0,0.0
2014-12-02,2.2,2014-12-02,44,1,4,House of Reps,0,0.0
2014-12-03,2.2,2014-12-03,44,1.0,4.0,Senate,0.0,0.0
2014-12-03,2.2,2014-12-03,44,1,4,House of Reps,0,0.0
2014-12-04,2.2,2014-12-04,44,1.0,4.0,Senate,0.0,0.0
2014-12-04,2.2,2014-12-04,44,1,4,House of Reps,0,0.0
2015-02-09,2.2,2015-02-09,44,1.0,0.0,Senate,0.0,0.0
2015-02-09,2.2,2015-02-09,44,1,5,House of Reps,0,0.0
2015-02-10,2.2,2015-02-10,44,1.0,5.0,Senate,0.0,0.0
2015-02-10,2.2,2015-02-10,44,1,5,House of Reps,0,0.0
2015-02-11,2.2,2015-02-11,44,1.0,5.0,Senate,0.0,0.0
2015-02-11,2.2,2015-02-11,44,1,5,House of Reps,0,0.0
2015-02-12,2.2,2015-02-12,44,1.0,5.0,Senate,0.0,0.0
2015-02-12,2.2,2015-02-12,44,1,5,House of Reps,0,0.0
2015-02-23,2.2,2015-02-23,44,1,5,House of Reps,0,0.0
2015-02-24,2.2,2015-02-24,44,1,5,House of Reps,0,0.0
2015-02-25,2.2,2015-02-25,44,1,5,House of Reps,0,0.0
2015-02-26,2.2,2015-02-26,44,1,5,House of Reps,0,0.0
2015-03-02,2.2,2015-03-02,44,1.0,5.0,Senate,0.0,0.0
2015-03-02,2.2,2015-03-02,44,1,5,House of Reps,0,0.0
2015-03-03,2.2,2015-03-03,44,1.0,5.0,Senate,0.0,0.0
2015-03-03,2.2,2015-03-03,44,1,5,House of Reps,0,0.0
2015-03-04,2.2,2015-03-04,44,1.0,5.0,Senate,0.0,0.0
2015-03-04,2.2,2015-03-04,44,1,5,House of Reps,0,0.0
2015-03-05,2.2,2015-03-05,44,1.0,5.0,Senate,0.0,0.0
2015-03-05,2.2,2015-03-05,44,1,5,House of Reps,0,0.0
2015-03-16,2.2,2015-03-16,44,1.0,5.0,Senate,0.0,0.0
2015-03-16,2.2,2015-03-16,44,1,5,House of Reps,0,0.0
2015-03-17,2.2,2015-03-17,44,1.0,5.0,Senate,0.0,0.0
2015-03-17,2.2,2015-03-17,44,1,5,House of Reps,0,0.0
2015-03-18,2.2,2015-03-18,44,1.0,5.0,Senate,0.0,0.0
2015-03-18,2.2,2015-03-18,44,1,5,House of Reps,0,0.0
2015-03-19,2.2,2015-03-19,44,1.0,5.0,Senate,0.0,0.0
2015-03-19,2.2,2015-03-19,44,1,5,House of Reps,0,0.0
2015-03-23,2.2,2015-03-23,44,1.0,5.0,Senate,0.0,0.0
2015-03-23,2.2,2015-03-23,44,1,5,House of Reps,0,0.0
2015-03-24,2.2,2015-03-24,44,1.0,5.0,Senate,0.0,0.0
2015-03-24,2.2,2015-03-24,44,1,5,House of Reps,0,0.0
2015-03-25,2.2,2015-03-25,44,1.0,5.0,Senate,0.0,0.0
2015-03-25,2.2,2015-03-25,44,1,5,House of Reps,0,0.0
2015-03-26,2.2,2015-03-26,44,1.0,5.0,Senate,0.0,0.0
2015-03-26,2.2,2015-03-26,44,1,5,House of Reps,0,0.0
2015-05-11,2.2,2015-05-11,44,1.0,6.0,Senate,0.0,0.0
2015-05-12,2.2,2015-05-12,44,1.0,6.0,Senate,0.0,0.0
2015-05-12,2.2,2015-05-12,44,1,6,House of Reps,0,0.0
2015-05-13,2.2,2015-05-13,44,1.0,6.0,Senate,0.0,0.0
2015-05-13,2.2,2015-05-13,44,1,6,House of Reps,0,0.0
2015-05-14,2.2,2015-05-14,44,1.0,6.0,Senate,0.0,0.0
2015-05-14,2.2,2015-05-14,44,1,6,House of Reps,0,0.0
2015-05-25,2.2,2015-05-25,44,1,6,House of Reps,0,0.0
2015-05-26,2.2,2015-05-26,44,1,6,House of Reps,0,0.0
2015-05-27,2.2,2015-05-27,44,1,6,House of Reps,0,0.0
2015-05-28,2.2,2015-05-28,44,1,6,House of Reps,0,0.0
2015-06-01,2.2,2015-06-01,44,1,6,House of Reps,0,0.0
2015-06-02,2.2,2015-06-02,44,1,6,House of Reps,0,0.0
2015-06-03,2.2,2015-06-03,44,1,6,House of Reps,0,0.0
2015-06-04,2.2,2015-06-04,44,1,6,House of Reps,0,0.0
2015-06-15,2.2,2015-06-15,44,1.0,6.0,Senate,0.0,0.0
2015-06-15,2.2,2015-06-15,44,1,6,House of Reps,0,0.0
2015-06-16,2.2,2015-06-16,44,1.0,6.0,Senate,0.0,0.0
2015-06-16,2.2,2015-06-16,44,1,6,House of Reps,0,0.0
2015-06-17,2.2,2015-06-17,44,1.0,6.0,Senate,0.0,0.0
2015-06-17,2.2,2015-06-17,44,1,6,House of Reps,0,0.0
2015-06-18,2.2,2015-06-18,44,1.0,6.0,Senate,0.0,0.0
2015-06-18,2.2,2015-06-18,44,1,6,House of Reps,0,0.0
2015-06-22,2.2,2015-06-22,44,1.0,6.0,Senate,0.0,0.0
2015-06-22,2.2,2015-06-22,44,1,6,House of Reps,0,0.0
2015-06-23,2.2,2015-06-23,44,1.0,6.0,Senate,0.0,0.0
2015-06-23,2.2,2015-06-23,44,1,6,House of Reps,0,0.0
2015-06-24,2.2,2015-06-24,44,1.0,6.0,Senate,0.0,0.0
2015-06-24,2.2,2015-06-24,44,1,6,House of Reps,0,0.0
2015-06-25,2.2,2015-06-25,44,1.0,6.0,Senate,0.0,0.0
2015-06-25,2.2,2015-06-25,44,1,6,House of Reps,0,0.0
2015-08-10,2.2,2015-08-10,44,1.0,7.0,Senate,0.0,0.0
2015-08-10,2.2,2015-08-10,44,1,7,House of Reps,0,0.0
2015-08-11,2.2,2015-08-11,44,1.0,7.0,Senate,0.0,0.0
2015-08-11,2.2,2015-08-11,44,1,7,House of Reps,0,0.0
2015-08-12,2.2,2015-08-12,44,1.0,7.0,Senate,0.0,0.0
2015-08-12,2.2,2015-08-12,44,1,7,House of Reps,0,0.0
2015-08-13,2.2,2015-08-13,44,1.0,7.0,Senate,0.0,0.0
2015-08-13,2.2,2015-08-13,44,1,7,House of Reps,0,0.0
2015-08-17,2.2,2015-08-17,44,1.0,7.0,Senate,0.0,0.0
2015-08-17,2.2,2015-08-17,44,1,7,House of Reps,0,0.0
2015-08-18,2.2,2015-08-18,44,1.0,7.0,Senate,0.0,0.0
2015-08-18,2.2,2015-08-18,44,1,7,House of Reps,0,0.0
2015-08-19,2.2,2015-08-19,44,1.0,7.0,Senate,0.0,0.0
2015-08-19,2.2,2015-08-19,44,1,7,House of Reps,0,0.0
2015-08-20,2.2,2015-08-20,44,1.0,7.0,Senate,0.0,0.0
2015-08-20,2.2,2015-08-20,44,1,7,House of Reps,0,0.0
2015-09-07,2.2,2015-09-07,44,1.0,7.0,Senate,0.0,0.0
2015-09-07,2.2,2015-09-07,44,1,7,House of Reps,0,0.0
2015-09-08,2.2,2015-09-08,44,1.0,7.0,Senate,0.0,0.0
2015-09-08,2.2,2015-09-08,44,1,7,House of Reps,0,0.0
2015-09-09,2.2,2015-09-09,44,1.0,7.0,Senate,0.0,0.0
2015-09-09,2.2,2015-09-09,44,1,7,House of Reps,0,0.0
2015-09-10,2.2,2015-09-10,44,1.0,7.0,Senate,0.0,0.0
2015-09-10,2.2,2015-09-10,44,1,7,House of Reps,0,0.0
2015-09-14,2.2,2015-09-14,44,1.0,7.0,Senate,0.0,0.0
2015-09-14,2.2,2015-09-14,44,1,7,House of Reps,0,0.0
2015-09-15,2.2,2015-09-15,44,1.0,7.0,Senate,0.0,0.0
2015-09-15,2.2,2015-09-15,44,1,7,House of Reps,0,0.0
2015-09-16,2.2,2015-09-16,44,1.0,7.0,Senate,0.0,0.0
2015-09-16,2.2,2015-09-16,44,1,7,House of Reps,0,0.0
2015-09-17,2.2,2015-09-17,44,1.0,7.0,Senate,0.0,0.0
2015-09-17,2.2,2015-09-17,44,1,7,House of Reps,0,0.0
2015-10-12,2.2,2015-10-12,44,1.0,7.0,Senate,0.0,0.0
2015-10-12,2.2,2015-10-12,44,1,7,House of Reps,0,0.0
2015-10-13,2.2,2015-10-13,44,1.0,7.0,Senate,0.0,0.0
2015-10-13,2.2,2015-10-13,44,1,7,House of Reps,0,0.0
2015-10-14,2.2,2015-10-14,44,1.0,7.0,Senate,0.0,0.0
2015-10-14,2.2,2015-10-14,44,1,7,House of Reps,0,0.0
2015-10-15,2.2,2015-10-15,44,1.0,7.0,Senate,0.0,0.0
2015-10-15,2.2,2015-10-15,44,1,7,House of Reps,0,0.0
2015-10-19,2.2,2015-10-19,44,1,7,House of Reps,0,0.0
2015-10-20,2.2,2015-10-20,44,1,7,House of Reps,0,0.0
2015-10-21,2.2,2015-10-21,44,1,7,House of Reps,0,0.0
2015-10-22,2.2,2015-10-22,44,1,7,House of Reps,0,0.0
2015-11-09,2.2,2015-11-09,44,1.0,7.0,Senate,0.0,0.0
2015-11-09,2.2,2015-11-09,44,1,7,House of Reps,0,0.0
2015-11-10,2.2,2015-11-10,44,1.0,7.0,Senate,0.0,0.0
2015-11-10,2.2,2015-11-10,44,1,7,House of Reps,0,0.0
2015-11-11,2.2,2015-11-11,44,1.0,7.0,Senate,0.0,0.0
2015-11-11,2.2,2015-11-11,44,1,7,House of Reps,0,0.0
2015-11-12,2.2,2015-11-12,44,1.0,7.0,Senate,0.0,0.0
2015-11-12,2.2,2015-11-12,44,1,7,House of Reps,0,0.0
2015-11-23,2.2,2015-11-23,44,1.0,7.0,Senate,0.0,0.0
2015-11-23,2.2,2015-11-23,44,1,7,House of Reps,0,0.0
2015-11-24,2.2,2015-11-24,44,1.0,7.0,Senate,0.0,0.0
2015-11-24,2.2,2015-11-24,44,1,7,House of Reps,0,0.0
2015-11-25,2.2,2015-11-25,44,1.0,7.0,Senate,0.0,0.0
2015-11-25,2.2,2015-11-25,44,1,7,House of Reps,0,0.0
2015-11-26,2.2,2015-11-26,44,1.0,7.0,Senate,0.0,0.0
2015-11-26,2.2,2015-11-26,44,1,7,House of Reps,0,0.0
2015-11-30,2.2,2015-11-30,44,1.0,7.0,Senate,0.0,0.0
2015-11-30,2.2,2015-11-30,44,1,7,House of Reps,0,0.0
2015-12-01,2.2,2015-12-01,44,1.0,7.0,Senate,0.0,0.0
2015-12-01,2.2,2015-12-01,44,1,7,House of Reps,0,0.0
2015-12-02,2.2,2015-12-02,44,1.0,7.0,Senate,0.0,0.0
2015-12-02,2.2,2015-12-02,44,1,7,House of Reps,0,0.0
2015-12-03,2.2,2015-12-03,44,1.0,7.0,Senate,0.0,0.0
2015-12-03,2.2,2015-12-03,44,1,7,House of Reps,0,0.0
2016-02-02,2.2,2016-02-02,44,1.0,8.0,Senate,0.0,0.0
2016-02-02,2.2,2016-02-02,44,1,8,House of Reps,0,0.0
2016-02-03,2.2,2016-02-03,44,1.0,8.0,Senate,0.0,0.0
2016-02-03,2.2,2016-02-03,44,1,8,House of Reps,0,0.0
2016-02-04,2.2,2016-02-04,44,1.0,8.0,Senate,0.0,0.0
2016-02-04,2.2,2016-02-04,44,1,8,House of Reps,0,0.0
2016-02-08,2.2,2016-02-08,44,1,8,House of Reps,0,0.0
2016-02-09,2.2,2016-02-09,44,1,8,House of Reps,0,0.0
2016-02-10,2.2,2016-02-10,44,1,8,House of Reps,0,0.0
2016-02-11,2.2,2016-02-11,44,1,8,House of Reps,0,0.0
2016-02-22,2.2,2016-02-22,44,1.0,8.0,Senate,0.0,0.0
2016-02-22,2.2,2016-02-22,44,1,8,House of Reps,0,0.0
2016-02-23,2.2,2016-02-23,44,1.0,8.0,Senate,0.0,0.0
2016-02-23,2.2,2016-02-23,44,1,8,House of Reps,0,0.0
2016-02-24,2.2,2016-02-24,44,1.0,8.0,Senate,0.0,0.0
2016-02-24,2.2,2016-02-24,44,1,8,House of Reps,0,0.0
2016-02-25,2.2,2016-02-25,44,1.0,8.0,Senate,0.0,0.0
2016-02-25,2.2,2016-02-25,44,1,8,House of Reps,0,0.0
2016-02-29,2.2,2016-02-29,44,1.0,8.0,Senate,0.0,0.0
2016-02-29,2.2,2016-02-29,44,1,8,House of Reps,0,0.0
2016-03-01,2.2,2016-03-01,44,1.0,8.0,Senate,0.0,0.0
2016-03-01,2.2,2016-03-01,44,1,8,House of Reps,0,0.0
2016-03-02,2.2,2016-03-02,44,1.0,8.0,Senate,0.0,0.0
2016-03-02,2.2,2016-03-02,44,1,8,House of Reps,0,0.0
2016-03-03,2.2,2016-03-03,44,1.0,8.0,Senate,0.0,0.0
2016-03-03,2.2,2016-03-03,44,1,8,House of Reps,0,0.0
2016-03-15,2.2,2016-03-15,44,1.0,8.0,Senate,0.0,0.0
2016-03-15,2.2,2016-03-15,44,1,8,House of Reps,0,0.0
2016-03-16,2.2,2016-03-16,44,1.0,8.0,Senate,0.0,0.0
2016-03-16,2.2,2016-03-16,44,1,8,House of Reps,0,0.0
2016-03-17,2.2,2016-03-17,44,1.0,8.0,Senate,0.0,0.0
2016-03-17,2.2,2016-03-17,44,1,8,House of Reps,0,0.0
2016-04-18,2.2,2016-04-18,44,2.0,1.0,Senate,0.0,0.0
2016-04-18,2.2,2016-04-18,44,2,1,House of Reps,0,0.0
2016-04-19,2.2,2016-04-19,44,2.0,1.0,Senate,0.0,0.0
2016-04-19,2.2,2016-04-19,44,2,1,House of Reps,0,0.0
2016-05-02,2.2,2016-05-02,44,2.0,1.0,Senate,0.0,0.0
2016-05-02,2.2,2016-05-02,44,2,1,House of Reps,0,0.0
2016-05-03,2.2,2016-05-03,44,2.0,1.0,Senate,0.0,0.0
2016-05-03,2.2,2016-05-03,44,2,1,House of Reps,0,0.0
2016-05-04,2.2,2016-05-04,44,2.0,1.0,Senate,0.0,0.0
2016-05-04,2.2,2016-05-04,44,2,1,House of Reps,0,0.0
2016-05-05,2.2,2016-05-05,44,2,1,House of Reps,0,0.0
2016-08-30,2.2,2016-08-30,45,1.0,1.0,Senate,0.0,0.0
2016-08-30,2.2,2016-08-30,45,1,1,House of Reps,0,0.0
2016-08-31,2.2,2016-08-31,45,1.0,1.0,Senate,0.0,0.0
2016-08-31,2.2,2016-08-31,45,1,1,House of Reps,0,0.0
2016-09-01,2.2,2016-09-01,45,1.0,1.0,Senate,0.0,0.0
2016-09-01,2.2,2016-09-01,45,1,1,House of Reps,0,0.0
2016-09-12,2.2,2016-09-12,45,1.0,1.0,Senate,0.0,0.0
2016-09-12,2.2,2016-09-12,45,1,1,House of Reps,0,0.0
